id,item_id,listing_id,title,brand,category,price,price_text,original_price,original_price_text,discount_percent,discount_amount,discount_text,rating,rating_count,review_count,rating_breakdown,specifications,key_specs,warranty_summary,availability_status,is_available,buyability_intent,is_flipkart_advantage,swatch_available,currency,analytics_category,analytics_sub_category,market_place,image_url,url,fetched_at
PWBHHQGXKQM8UWEJ,itm05b320bde4d16,LSTPWBHHQGXKQM8UWEJCJ5FUQ,Dubstep 20000 mAh 22.5 W Compact Power Bank,Dubstep,PowerBank,1098,₹1098,5999,₹5999,81,4901,81% off,4.0,317.0,54.0,"{'1': 42, '2': 14, '3': 25, '4': 56, '5': 180}","{'subtitle': 'Blue, Lithium Polymer, Fast Charging for Mobile, Earbuds, Smartwatch, Speaker', 'brand': 'Dubstep', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,False,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/k/c/i/powerblitz-x5-20-000-mah-with-built-in-cable-type-c-type-l-with-original-imahhqgx6fms7zwc.jpeg?q=75,https://www.flipkart.com/dubstep-20000-mah-22-5-w-compact-power-bank/p/itm05b320bde4d16?pid=PWBHHQGXKQM8UWEJ&lid=LSTPWBHHQGXKQM8UWEJCJ5FUQ&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-16T07:18:48.651Z
PWBHCZPNH9VBYYF9,itm1fb08f766a2d1,LSTPWBHCZPNH9VBYYF9SQG6P7,Binori 10000 mAh 11.5 W Compact Power Bank,Binori,PowerBank,684,₹684,3999,₹3999,82,3315,82% off,3.8,30.0,,"{'1': 7, '2': 0, '3': 2, '4': 4, '5': 17}","{'subtitle': 'Red, Lithium Polymer, Fast Charging for Mobile, Earbuds, Smartwatch, Smartband, Speaker, Tablet, Trimmer', 'brand': 'Binori', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,False,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/u/k/4/bin-power-hub-100-10000-bin-power-hub-100-binori-original-imahczpn3cngy9gg.jpeg?q=75,https://www.flipkart.com/binori-10000-mah-11-5-w-compact-power-bank/p/itm1fb08f766a2d1?pid=PWBHCZPNH9VBYYF9&lid=LSTPWBHCZPNH9VBYYF9SQG6P7&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-16T07:18:48.651Z
PWBHCSJG45VDAYS4,itm2be59ac9a8a0f,LSTPWBHCSJG45VDAYS4AUCITO,Mi 20000 mAh 22.5 W Pocket Size Power Bank,Mi,PowerBank,1899,₹1899,4999,₹4999,62,3100,62% off,4.4,20744.0,1130.0,"{'1': 1083, '2': 422, '3': 1286, '4': 5034, '5': 12919}","{'subtitle': 'Matte Black, Lithium Polymer, Fast Charging for Mobile', 'brand': 'Mi', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/q/t/c/-original-imahdq4dfkanz5gs.jpeg?q=75,https://www.flipkart.com/mi-20000-mah-22-5-w-pocket-size-power-bank/p/itm2be59ac9a8a0f?pid=PWBHCSJG45VDAYS4&lid=LSTPWBHCSJG45VDAYS4AUCITO&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-16T07:18:48.651Z
PWBH2D63HVGJPGWT,itm62e1f71c84750,LSTPWBH2D63HVGJPGWT1JFSAO,I Kall 10000 mAh 20 W Compact Pocket Size Power Bank,I Kall,PowerBank,734,₹734,2499,₹2499,70,1765,70% off,,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}","{'subtitle': 'White, Lithium Polymer, Fast Charging for Mobile, Smartwatch, Tablet, Trimmer, Earbuds', 'brand': 'I Kall', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,False,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/6/j/a/ik-pb10m-wht-10000-ik-pb10m-wht-i-kall-original-imah563yznyctpbx.jpeg?q=75,https://www.flipkart.com/kall-10000-mah-20-w-compact-pocket-size-power-bank/p/itm62e1f71c84750?pid=PWBH2D63HVGJPGWT&lid=LSTPWBH2D63HVGJPGWT1JFSAO&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-16T07:18:48.651Z
PWBHD895VV7X825F,itm31693411e7848,LSTPWBHD895VV7X825FKHRANO,Ambrane 20000 mAh 22.5 W Power Bank,Ambrane,PowerBank,1899,₹1899,3800,₹3800,50,1901,50% off,4.3,6165.0,383.0,"{'1': 325, '2': 144, '3': 375, '4': 1562, '5': 3759}","{'subtitle': 'Navy Blue, Lithium Polymer, Power Delivery 3.0, Power Delivery 3.0 for Mobile', 'brand': 'Ambrane', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/i/q/d/-original-imahf4w4gzkftd72.jpeg?q=75,https://www.flipkart.com/ambrane-20000-mah-22-5-w-power-bank/p/itm31693411e7848?pid=PWBHD895VV7X825F&lid=LSTPWBHD895VV7X825FKHRANO&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-16T07:18:48.651Z
PWBHHZKFBGMWHNGU,itma76d7439f56ad,LSTPWBHHZKFBGMWHNGUMNUXSJ,Pebble 30000 mAh Compact Pocket Size Power Bank,Pebble,PowerBank,1899,₹1899,4499,₹4499,57,2600,57% off,4.0,47.0,2.0,"{'1': 5, '2': 5, '3': 4, '4': 5, '5': 28}","{'subtitle': 'Ivory, Lithium Polymer, Fast Charging for Mobile', 'brand': 'Pebble', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,False,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/l/w/m/-original-imahhgvfecfjzghj.jpeg?q=75,https://www.flipkart.com/pebble-30000-mah-compact-pocket-size-power-bank/p/itma76d7439f56ad?pid=PWBHHZKFBGMWHNGU&lid=LSTPWBHHZKFBGMWHNGUMNUXSJ&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-16T07:18:48.651Z
PWBGXYFYWGGH9Z4E,itm309f55665031e,LSTPWBGXYFYWGGH9Z4EXH5DXN,DG 21800 mAh 12 W With MagSafe Pocket Size Power Bank,DG,PowerBank,435,₹435,2999,₹2999,85,2564,85% off,3.0,32.0,1.0,"{'1': 10, '2': 3, '3': 5, '4': 5, '5': 9}","{'subtitle': 'Blue, Lithium-ion, Fast Charging for Mobile', 'brand': 'DG', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,False,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/i/8/i/22100mah-power-bank-p-3-blue-dg-original-imagxyfhz3zkennx.jpeg?q=75,https://www.flipkart.com/dg-21800-mah-12-w-magsafe-pocket-size-power-bank/p/itm309f55665031e?pid=PWBGXYFYWGGH9Z4E&lid=LSTPWBGXYFYWGGH9Z4EXH5DXN&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-16T07:18:48.651Z
PWBHAVYSBAZXRD8F,itm1699310d5587a,LSTPWBHAVYSBAZXRD8FQMWHIL,boAt 20000 mAh 35 W Compact Pocket Size Power Bank,boAt,PowerBank,1799,₹1799,5499,₹5499,67,3700,67% off,4.0,15546.0,1022.0,"{'1': 1729, '2': 698, '3': 1336, '4': 3169, '5': 8614}","{'subtitle': 'Stone Grey, Lithium-ion, Fast Charging, Quick Charge 3.0 for Mobile, Tablet, Earbuds', 'brand': 'boAt', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/t/o/a/-original-imahb5hqfphcuhhp.jpeg?q=75,https://www.flipkart.com/boat-20000-mah-35-w-compact-pocket-size-power-bank/p/itm1699310d5587a?pid=PWBHAVYSBAZXRD8F&lid=LSTPWBHAVYSBAZXRD8FQMWHIL&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-16T07:18:48.651Z
PWBH9B3XXHHHASMF,itmc1cbedb3f0ef8,LSTPWBH9B3XXHHHASMF89GQOS,Ambrane 10000 mAh 22.5 W Power Bank,Ambrane,PowerBank,1199,₹1199,1599,₹1599,25,400,25% off,4.1,296334.0,42710.0,"{'1': 24566, '2': 13104, '3': 33532, '4': 76189, '5': 148943}","{'subtitle': 'Purple, Lithium-ion, Power Delivery 3.0, Quick Charge 3.0, Fast Charging for Mobile', 'brand': 'Ambrane', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/a/v/t/-original-imahb5pcbfpynqyg.jpeg?q=75,https://www.flipkart.com/ambrane-10000-mah-22-5-w-power-bank/p/itmc1cbedb3f0ef8?pid=PWBH9B3XXHHHASMF&lid=LSTPWBH9B3XXHHHASMF89GQOS&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-16T07:18:48.651Z
PWBFWKV3YTXYJFMM,itmc14faf2ca82fd,LSTPWBFWKV3YTXYJFMMBOF88I,Callmate 65000 mAh 23 W Power Bank,Callmate,PowerBank,1999,₹1999,4999,₹4999,60,3000,60% off,3.7,1079.0,110.0,"{'1': 213, '2': 73, '3': 98, '4': 160, '5': 535}","{'subtitle': 'Black, Lithium Polymer, Fast Charging for Mobile, Earbuds, Smartwatch, Speaker, Tablet, Trimmer', 'brand': 'Callmate', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/a/z/8/power-bank-65000-mah-with-65000-t115-9-callmate-original-imahkqcy2fvbgcgt.jpeg?q=75,https://www.flipkart.com/callmate-65000-mah-23-w-power-bank/p/itmc14faf2ca82fd?pid=PWBFWKV3YTXYJFMM&lid=LSTPWBFWKV3YTXYJFMMBOF88I&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-16T07:18:48.651Z
