id,item_id,listing_id,title,brand,category,price,price_text,original_price,original_price_text,discount_percent,discount_amount,discount_text,rating,rating_count,review_count,rating_breakdown,specifications,key_specs,warranty_summary,availability_status,is_available,buyability_intent,is_flipkart_advantage,swatch_available,currency,analytics_category,analytics_sub_category,market_place,image_url,url,fetched_at
ACCGRHA8E3JXMDZN,itm022954382460a,LSTACCGRHA8E3JXMDZNIVQV3I,"Mivi Fort S80 with 2 inBuilt Subwoofers, 3EQ Modes, Remote Ctrl 80 W Bluetooth Soundbar",Mivi,Soundbar,3299,₹3299,7999,₹7999,58,4700,58% off,4.3,53440.0,7051.0,"{'1': 3075, '2': 1354, '3': 3591, '4': 12714, '5': 32706}","{'subtitle': 'Black, 2.2 Channel', 'category': 'Soundbar', 'analytics_category': 'EntertainmentSmall', 'analytics_sub_category': 'HomeAudio'}",,,IN_STOCK,True,POSITIVE,True,True,INR,EntertainmentSmall,HomeAudio,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/speaker/1/e/s/-original-imagtj6pre88cqqh.jpeg?q=75,https://www.flipkart.com/mivi-fort-s80-2-inbuilt-subwoofers-3eq-modes-remote-ctrl-80-w-bluetooth-soundbar/p/itm022954382460a?pid=ACCGRHA8E3JXMDZN&lid=LSTACCGRHA8E3JXMDZNIVQV3I&marketplace=FLIPKART&q=bluetooth+speakers&store=0pm%2F0o7,2026-06-16T07:17:38.475Z
ACCFW8ZAU2RXQHFA,itm6a87b4205fa0a,LSTACCFW8ZAU2RXQHFAH5BT51,F FERONS Wireless rechargeable brand new portable Premium bass Multimedia FFRTG-113 9 W Bluetooth Speaker,F,MobileSpeaker,433,₹433,1500,₹1500,71,1067,71% off,3.9,95631.0,5830.0,"{'1': 12331, '2': 5749, '3': 11057, '4': 18883, '5': 47611}","{'subtitle': 'Black, Stereo Channel', 'category': 'MobileSpeaker', 'analytics_category': 'PersonalAudio', 'analytics_sub_category': 'MobileSpeaker'}",,,IN_STOCK,True,POSITIVE,True,True,INR,PersonalAudio,MobileSpeaker,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/speaker/mobile-tablet-speaker/o/o/n/wireless-rechargeable-brand-f-ferons-original-imahb9dgbys9syyz.jpeg?q=75,https://www.flipkart.com/f-ferons-wireless-rechargeable-brand-new-portable-premium-bass-multimedia-ffrtg-113-9-w-bluetooth-speaker/p/itm6a87b4205fa0a?pid=ACCFW8ZAU2RXQHFA&lid=LSTACCFW8ZAU2RXQHFAH5BT51&marketplace=FLIPKART&q=bluetooth+speakers&store=0pm%2F0o7,2026-06-16T07:17:38.475Z
ACCFKTGTVDTHF7GQ,itm60db34332d5ee,LSTACCFKTGTVDTHF7GQQQYY5H,"ZEBRONICS PSPK9 (County) Built-in FM Radio , Aux input 3 W Bluetooth Speaker",ZEBRONICS,MobileSpeaker,479,₹479,999,₹999,52,520,52% off,4.0,78278.0,6922.0,"{'1': 7826, '2': 3998, '3': 9058, '4': 18149, '5': 39247}","{'subtitle': 'Black, Mono Channel', 'category': 'MobileSpeaker', 'analytics_category': 'PersonalAudio', 'analytics_sub_category': 'MobileSpeaker'}",,,IN_STOCK,True,POSITIVE,True,True,INR,PersonalAudio,MobileSpeaker,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/speaker/j/g/p/-original-imahm49fwhzpprhz.jpeg?q=75,https://www.flipkart.com/zebronics-pspk9-county-built-in-fm-radio-aux-input-3-w-bluetooth-speaker/p/itm60db34332d5ee?pid=ACCFKTGTVDTHF7GQ&lid=LSTACCFKTGTVDTHF7GQQQYY5H&marketplace=FLIPKART&q=bluetooth+speakers&store=0pm%2F0o7,2026-06-16T07:17:38.475Z
ACCGGMFFMTD7WHRJ,itma958be5f9939d,LSTACCGGMFFMTD7WHRJ9OABDL,MZ M415SP (PORTABLE BLUETOOTH SPEAKER) Dynamic Thunder Sound With High Bass 10 W Bluetooth Speaker,MZ,MobileSpeaker,642,₹642,999,₹999,35,357,35% off,4.1,3292.0,249.0,"{'1': 300, '2': 170, '3': 293, '4': 661, '5': 1868}","{'subtitle': 'Black, Stereo Channel', 'category': 'MobileSpeaker', 'analytics_category': 'PersonalAudio', 'analytics_sub_category': 'MobileSpeaker'}",,,IN_STOCK,True,POSITIVE,True,True,INR,PersonalAudio,MobileSpeaker,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/speaker/mobile-tablet-speaker/z/p/b/m415sp-portable-bluetooth-speaker-dynamic-thunder-sound-with-original-imahhgscnfae6z3a.jpeg?q=75,https://www.flipkart.com/mz-m415sp-portable-bluetooth-speaker-dynamic-thunder-sound-high-bass-10-w-speaker/p/itma958be5f9939d?pid=ACCGGMFFMTD7WHRJ&lid=LSTACCGGMFFMTD7WHRJ9OABDL&marketplace=FLIPKART&q=bluetooth+speakers&store=0pm%2F0o7,2026-06-16T07:17:38.475Z
ACCFXC7SHM44YBZJ,itmbd8f4beacaa7c,LSTACCFXC7SHM44YBZJOR5Q05,F FERONS Powerpact bass & stereo audio color changIng led Light wireless portable FRK-162 5 W Bluetooth Speaker,F,MobileSpeaker,422,₹422,900,₹900,53,478,53% off,4.0,62499.0,3879.0,"{'1': 7404, '2': 3501, '3': 6239, '4': 10748, '5': 34607}","{'subtitle': 'Black, 5.0 Channel', 'category': 'MobileSpeaker', 'analytics_category': 'PersonalAudio', 'analytics_sub_category': 'MobileSpeaker'}",,,IN_STOCK,True,POSITIVE,True,True,INR,PersonalAudio,MobileSpeaker,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/speaker/smart-speaker/2/y/q/stereo-audio-color-changing-led-light-wireless-portable-3-w-original-imah52u8qf3gbtyz.jpeg?q=75,https://www.flipkart.com/f-ferons-powerpact-bass-stereo-audio-color-changing-led-light-wireless-portable-frk-162-5-w-bluetooth-speaker/p/itmbd8f4beacaa7c?pid=ACCFXC7SHM44YBZJ&lid=LSTACCFXC7SHM44YBZJOR5Q05&marketplace=FLIPKART&q=bluetooth+speakers&store=0pm%2F0o7,2026-06-16T07:17:38.475Z
ACCGZ6XG2PFFCGPR,itm0a8f4622ce2b0,LSTACCGZ6XG2PFFCGPRW35HF0,"Samsung HW-B650F/XL,3.1 Ch with Dolby Audio / DTS Virtual:X, Center Speaker, Subwoofer 370 W Bluetooth Soundbar",Samsung,Soundbar,16490,₹16490,24900,₹24900,33,8410,33% off,4.4,799.0,120.0,"{'1': 56, '2': 12, '3': 31, '4': 173, '5': 527}","{'subtitle': 'Black, 3.1.2 Channel', 'category': 'Soundbar', 'analytics_category': 'EntertainmentSmall', 'analytics_sub_category': 'HomeAudio'}",,,IN_STOCK,True,POSITIVE,True,True,INR,EntertainmentSmall,HomeAudio,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/speaker/7/m/d/-original-imah5vwnyxswncgn.jpeg?q=75,https://www.flipkart.com/samsung-hw-b650f-xl-3-1-ch-dolby-audio-dts-virtual-x-center-speaker-subwoofer-370-w-bluetooth-soundbar/p/itm0a8f4622ce2b0?pid=ACCGZ6XG2PFFCGPR&lid=LSTACCGZ6XG2PFFCGPRW35HF0&marketplace=FLIPKART&q=bluetooth+speakers&store=0pm%2F0o7,2026-06-16T07:17:38.475Z
ACCHGK2UHKQM2VZV,itm0f163504ff2cb,LSTACCHGK2UHKQM2VZVDH46KW,YOROTO Mini Sound System Vibrant Audio with Deep Bass_JJF_B7 5 W Bluetooth Speaker,YOROTO,MobileSpeaker,297,₹297,1099,₹1099,72,802,72% off,3.3,6.0,1.0,"{'1': 2, '2': 0, '3': 0, '4': 2, '5': 2}","{'subtitle': 'Multicolor, Stereo Channel', 'category': 'MobileSpeaker', 'analytics_category': 'PersonalAudio', 'analytics_sub_category': 'MobileSpeaker'}",,,IN_STOCK,True,POSITIVE,False,True,INR,PersonalAudio,MobileSpeaker,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/speaker/mobile-tablet-speaker/f/m/v/mini-sound-system-vibrant-audio-with-deep-bass-jjf-b7-yoroto-original-imahgheyzjdfqv7q.jpeg?q=75,https://www.flipkart.com/yoroto-mini-sound-system-vibrant-audio-deep-bass-jjf-b7-5-w-bluetooth-speaker/p/itm0f163504ff2cb?pid=ACCHGK2UHKQM2VZV&lid=LSTACCHGK2UHKQM2VZVDH46KW&marketplace=FLIPKART&q=bluetooth+speakers&store=0pm%2F0o7,2026-06-16T07:17:38.475Z
ACCHNTHZRHZZN9PC,itm618344481b6a7,LSTACCHNTHZRHZZN9PCDC7OD5,JPGC MINI BOOST 3 5W Bluetooth Speaker 5 W Bluetooth Speaker,JPGC,MobileSpeaker,341,₹341,999,₹999,65,658,65% off,,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}","{'subtitle': 'Multicolor, 2.1 Channel', 'category': 'MobileSpeaker', 'analytics_category': 'PersonalAudio', 'analytics_sub_category': 'MobileSpeaker'}",,,IN_STOCK,True,POSITIVE,True,True,INR,PersonalAudio,MobileSpeaker,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/speaker/mobile-tablet-speaker/y/6/t/wireless-small-with-big-sound-metal-shinebody-bluetooth-speaker-original-imahhdfhthpzvdag.jpeg?q=75,https://www.flipkart.com/jpgc-mini-boost-3-5w-bluetooth-speaker-5-w/p/itm618344481b6a7?pid=ACCHNTHZRHZZN9PC&lid=LSTACCHNTHZRHZZN9PCDC7OD5&marketplace=FLIPKART&q=bluetooth+speakers&store=0pm%2F0o7,2026-06-16T07:17:38.475Z
ACCHGVVY9F8UMN7M,itm0325045380538,LSTACCHGVVY9F8UMN7MTO04EK,"YGM Acoustic Foams - Portable Kids Karaoke Speaker with 1 Mic, 5-6 Hrs Playtime & Voice Changing 5 W Bluetooth Party Speaker",YGM,HomeAudioSpeaker,500,₹500,2442,₹2442,79,1942,79% off,3.6,818.0,40.0,"{'1': 156, '2': 67, '3': 87, '4': 123, '5': 385}","{'subtitle': 'Beige, Stereo Channel', 'category': 'HomeAudioSpeaker', 'analytics_category': 'EntertainmentSmall', 'analytics_sub_category': 'HomeAudio'}",,,IN_STOCK,True,POSITIVE,False,True,INR,EntertainmentSmall,HomeAudio,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/speaker/party-speaker/m/v/n/mini-karaoke-machine-for-kids-with-wireless-microphone-ygm-original-imahjzjcafcxdu8h.jpeg?q=75,https://www.flipkart.com/ygm-acoustic-foams-portable-kids-karaoke-speaker-1-mic-5-6-hrs-playtime-voice-changing-5-w-bluetooth-party/p/itm0325045380538?pid=ACCHGVVY9F8UMN7M&lid=LSTACCHGVVY9F8UMN7MTO04EK&marketplace=FLIPKART&q=bluetooth+speakers&store=0pm%2F0o7,2026-06-16T07:17:38.475Z
ACCHDEYCXMDVMXUH,itm63a32ff3cc4e8,LSTACCHDEYCXMDVMXUHJNH0BA,Samsung HW-B750F/XL 400 W Bluetooth Soundbar,Samsung,Soundbar,19990,₹19990,29900,₹29900,33,9910,33% off,4.6,163.0,25.0,"{'1': 6, '2': 1, '3': 7, '4': 29, '5': 120}","{'subtitle': 'Black, 5.1 Channel', 'category': 'Soundbar', 'analytics_category': 'EntertainmentSmall', 'analytics_sub_category': 'HomeAudio'}",,,IN_STOCK,True,POSITIVE,True,True,INR,EntertainmentSmall,HomeAudio,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/speaker/b/o/g/-original-imahhcy6hawr2ejg.jpeg?q=75,https://www.flipkart.com/samsung-hw-b750f-xl-400-w-bluetooth-soundbar/p/itm63a32ff3cc4e8?pid=ACCHDEYCXMDVMXUH&lid=LSTACCHDEYCXMDVMXUHJNH0BA&marketplace=FLIPKART&q=bluetooth+speakers&store=0pm%2F0o7,2026-06-16T07:17:38.475Z
