id,item_id,listing_id,title,brand,category,price,price_text,original_price,original_price_text,discount_percent,discount_amount,discount_text,rating,rating_count,review_count,rating_breakdown,specifications,key_specs,warranty_summary,availability_status,is_available,buyability_intent,is_flipkart_advantage,swatch_available,currency,analytics_category,analytics_sub_category,market_place,image_url,url,fetched_at
COMHDZVEE22P67WR,itm08bbf58218363,LSTCOMHDZVEE22P67WR32U1SH,HP Victus AI AMD Ryzen 7 Octa Core 260 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 5050) 15-fb3185AX Gaming Laptop,HP,Laptop,114990,₹114990,201865,₹201865,43,86875,43% off,4.5,511.0,45.0,"{'1': 27, '2': 4, '3': 23, '4': 108, '5': 349}","{'subtitle': '15.6 Inch, Mica Silver, Black Chrome Logo, 2.29 Kg, With MS Office', 'category': 'Laptop', 'analytics_category': 'Laptops', 'analytics_sub_category': 'Laptop'}","['AMD Ryzen 7 Octa Core Processor', '24 GB DDR5 RAM', 'Windows 11 Home Operating System', '1 TB SSD', '39.62 cm (15.6 Inch) Display', 'MS Office Home 2024 + MISC PC Game Pass DA 3M']",1 Year Onsite Warranty,IN_STOCK,True,POSITIVE,True,True,INR,Laptops,Laptop,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/computer/l/w/k/-original-imahgfdfntwwxbqn.jpeg?q=75,https://www.flipkart.com/hp-victus-ai-amd-ryzen-7-octa-core-260-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-fb3185ax-gaming-laptop/p/itm08bbf58218363?pid=COMHDZVEE22P67WR&lid=LSTCOMHDZVEE22P67WR32U1SH&marketplace=FLIPKART&q=gaming+laptops&store=4rr%2Ftz1,2026-06-11T08:57:02.646Z
COMH8Z22WGKPQGV3,itmd1b02da743465,LSTCOMH8Z22WGKPQGV3DFZQXL,DELL G15 Microsoft Office Home 2024 Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) G15 5530 Gaming Laptop,DELL,Laptop,79990,₹79990,101709,₹101709,21,21719,21% off,4.2,869.0,68.0,"{'1': 85, '2': 26, '3': 51, '4': 186, '5': 521}","{'subtitle': '15.6 Inch, Dark Shadow Gray With Black Thermal Shelf, 2.65 Kg, With MS Office', 'category': 'Laptop', 'analytics_category': 'Laptops', 'analytics_sub_category': 'Laptop'}","['Intel Core i5 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 Inch) Display', 'Microsoft Office Home 2024 | Dell Support Assist']",1 Year Onsite Warranty,IN_STOCK,True,POSITIVE,True,True,INR,Laptops,Laptop,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/computer/d/v/i/-original-imahg5fx3tynrzar.jpeg?q=75,https://www.flipkart.com/dell-g15-microsoft-office-home-2024-intel-core-i5-13th-gen-13450hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3050-120-hz-5530-gaming-laptop/p/itmd1b02da743465?pid=COMH8Z22WGKPQGV3&lid=LSTCOMH8Z22WGKPQGV3DFZQXL&marketplace=FLIPKART&q=gaming+laptops&store=4rr%2Ftz1,2026-06-11T08:57:02.646Z
COMHEDHRYUAEEEJG,itmca7ce1e457d2f,LSTCOMHEDHRYUAEEEJGWOPSSC,ASUS TUF Gaming A15 (2025) AMD Ryzen 7 7445HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FA506NCG-HN199W Gaming Laptop,ASUS,Laptop,68990,₹68990,83990,₹83990,17,15000,17% off,4.4,4087.0,237.0,"{'1': 271, '2': 71, '3': 196, '4': 887, '5': 2662}","{'subtitle': '15.6 Inch, Black, 2.3 Kg', 'category': 'Laptop', 'analytics_category': 'Laptops', 'analytics_sub_category': 'Laptop'}","['AMD Ryzen 7 Processor', '16 GB DDR5 RAM', 'Windows 11 Home Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display']",1 Year Onsite Warranty,IN_STOCK,True,POSITIVE,True,True,INR,Laptops,Laptop,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/computer/y/t/y/-original-imahgfdfmfhfsqy8.jpeg?q=75,https://www.flipkart.com/asus-tuf-gaming-a15-2025-amd-ryzen-7-7445hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa506ncg-hn199w-laptop/p/itmca7ce1e457d2f?pid=COMHEDHRYUAEEEJG&lid=LSTCOMHEDHRYUAEEEJGWOPSSC&marketplace=FLIPKART&q=gaming+laptops&store=4rr%2Ftz1&spotlightTagId=default_BestsellerId_4rr%2Ftz1,2026-06-11T08:57:02.646Z
COMGXMSXZTA8NKTP,itm61400c2ed6802,LSTCOMGXMSXZTA8NKTPBP1VB6,MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz) Thin A15 B7UCX-285IN/ Thin A15 B7UCX-105IN Gaming Laptop,MSI,Laptop,63490,₹63490,72990,₹72990,13,9500,13% off,4.3,586.0,56.0,"{'1': 39, '2': 9, '3': 41, '4': 142, '5': 355}","{'subtitle': '15.6 Inch, Cosmos Gray, 1.86 Kg', 'category': 'Laptop', 'analytics_category': 'Laptops', 'analytics_sub_category': 'Laptop'}","['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display']",2 Year Onsite Warranty,IN_STOCK,True,POSITIVE,True,True,INR,Laptops,Laptop,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/computer/q/t/k/-original-imahg5funwzrtwug.jpeg?q=75,https://www.flipkart.com/msi-thin-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b7ucx-285in-b7ucx-105in-gaming-laptop/p/itm61400c2ed6802?pid=COMGXMSXZTA8NKTP&lid=LSTCOMGXMSXZTA8NKTPBP1VB6&marketplace=FLIPKART&q=gaming+laptops&store=4rr%2Ftz1,2026-06-11T08:57:02.646Z
COMHHP7KE5B8QNR9,itm3b37af3ef698e,LSTCOMHHP7KE5B8QNR9IEVZFK,Acer NITRO V 16S (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX NVIDIA GeForce RTX 5050/180 Hz) ANV16S-71 Gaming Laptop,Acer,Laptop,89990,₹89990,128999,₹128999,30,39009,30% off,4.5,150.0,15.0,"{'1': 7, '2': 1, '3': 4, '4': 31, '5': 107}","{'subtitle': '16 Inch, Obsidian Black, 2.1 kg', 'category': 'Laptop', 'analytics_category': 'Laptops', 'analytics_sub_category': 'Laptop'}","['Intel Core 5 Processor', '16 GB DDR5 RAM', '64 bit Windows 11 Home Operating System', '512 GB SSD', '40.64 cm (16 Inch) Display']",1 Year Warranty,IN_STOCK,True,POSITIVE,True,True,INR,Laptops,Laptop,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/computer/n/m/x/-original-imahg8fgc3m3fzgr.jpeg?q=75,https://www.flipkart.com/acer-nitro-v-16s-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-nvidia-5050-180-hz-anv16s-71-gaming-laptop/p/itm3b37af3ef698e?pid=COMHHP7KE5B8QNR9&lid=LSTCOMHHP7KE5B8QNR9IEVZFK&marketplace=FLIPKART&q=gaming+laptops&store=4rr%2Ftz1,2026-06-11T08:57:02.646Z
COMHDHGHR2PMJYHT,itm125675f5dd872,LSTCOMHDHGHR2PMJYHT4NZQNU,HP Victus Intel Core i5 14th Gen 14450HX - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 15-fa2382TX Gaming Laptop,HP,Laptop,103990,₹103990,181237,₹181237,42,77247,42% off,4.3,518.0,35.0,"{'1': 41, '2': 7, '3': 27, '4': 111, '5': 332}","{'subtitle': '15.6 Inch, Mica Silver, 2.31 Kg, With MS Office', 'category': 'Laptop', 'analytics_category': 'Laptops', 'analytics_sub_category': 'Laptop'}","['Intel Core i5 Processor (14th Gen)', '24 GB DDR5 RAM', 'Windows 11 Home Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'MSO Home 2024 + 1yr M365 Basic & MISC PC Game Pass DA 3M']",1 Year Onsite Warranty,IN_STOCK,True,POSITIVE,True,True,INR,Laptops,Laptop,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/computer/z/5/l/-original-imahgfdfnfev2bzr.jpeg?q=75,https://www.flipkart.com/hp-victus-intel-core-i5-14th-gen-14450hx-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15-fa2382tx-gaming-laptop/p/itm125675f5dd872?pid=COMHDHGHR2PMJYHT&lid=LSTCOMHDHGHR2PMJYHT4NZQNU&marketplace=FLIPKART&q=gaming+laptops&store=4rr%2Ftz1,2026-06-11T08:57:02.646Z
COMHJYF9FNBF3UEJ,itm4f0370c166800,LSTCOMHJYF9FNBF3UEJZ0FCE2,HP Victus AMD Ryzen 7 Hexa Core 7445H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX GeForce RTX/144 Hz) Victus Gaming Laptop 15-fb3123AX Gaming Laptop,HP,Laptop,68990,₹68990,74026,₹74026,6,5036,6% off,4.2,67.0,5.0,"{'1': 4, '2': 4, '3': 6, '4': 14, '5': 39}","{'subtitle': '15.6 Inch, Mica Silver, 2.29 kg, With MS Office', 'category': 'Laptop', 'analytics_category': 'Laptops', 'analytics_sub_category': 'Laptop'}","['AMD Ryzen 7 Hexa Core Processor', '16 GB DDR5 RAM', '64 bit Windows 11 Home Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'MS Office Home 2024 + MISC PC Game Pass DA 3M']",1 Year Limited Warranty,IN_STOCK,True,POSITIVE,True,True,INR,Laptops,Laptop,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/computer/g/4/3/-original-imahjy5ayazwh6qh.jpeg?q=75,https://www.flipkart.com/hp-victus-amd-ryzen-7-hexa-core-7445h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-rtx-144-hz-gaming-laptop-15-fb3123ax/p/itm4f0370c166800?pid=COMHJYF9FNBF3UEJ&lid=LSTCOMHJYF9FNBF3UEJZ0FCE2&marketplace=FLIPKART&q=gaming+laptops&store=4rr%2Ftz1,2026-06-11T08:57:02.646Z
COMHEJV9YYR3GDKG,itm8240637ba90b5,LSTCOMHEJV9YYR3GDKGZUM5RH,HP OMEN (i7 14th Gen) Intel Core 7 240H - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 5050) 16-am0277TX Gaming Laptop,HP,Laptop,130600,₹130600,146134,₹146134,10,15534,10% off,4.5,112.0,8.0,"{'1': 5, '2': 0, '3': 7, '4': 27, '5': 73}","{'subtitle': '16 Inch, Shadow black, black chrome logo, 2.43 Kg, With MS Office', 'category': 'Laptop', 'analytics_category': 'Laptops', 'analytics_sub_category': 'Laptop'}","['Intel Core 7 Processor', '24 GB DDR5 RAM', 'Windows 11 Home Operating System', '1 TB SSD', '40.64 cm (16 Inch) Display', 'MS Office Home 2024 + MISC PC Game Pass DA 3M']",1 Year Onsite Warranty,IN_STOCK,True,POSITIVE,True,True,INR,Laptops,Laptop,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/computer/l/v/s/16-am0277tx-gaming-laptop-hp-original-imahf598m34rd2zj.jpeg?q=75,https://www.flipkart.com/hp-omen-i7-14th-gen-intel-core-7-240h-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-16-am0277tx-gaming-laptop/p/itm8240637ba90b5?pid=COMHEJV9YYR3GDKG&lid=LSTCOMHEJV9YYR3GDKGZUM5RH&marketplace=FLIPKART&q=gaming+laptops&store=4rr%2Ftz1,2026-06-11T08:57:02.646Z
COMHMZBPBHKKCJMP,itm05065a78d80dd,LSTCOMHMZBPBHKKCJMPW80UCJ,MSI Raider A18 HX AMD Ryzen 9 16 Core 9955HX3D - (64 GB/2 TB SSD/Windows 11 Home/24 GB Graphics/NVIDIA GeForce RTX 5090/120 Hz/260 W) Raider A18 HX A9WJG-283IN Gaming Laptop,MSI,Laptop,512990,₹512990,666990,₹666990,23,154000,23% off,,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}","{'subtitle': '18 Inch, Core Black, 3.6 Kg', 'category': 'Laptop', 'analytics_category': 'Laptops', 'analytics_sub_category': 'Laptop'}","['AMD Ryzen 9 16 Core Processor', '64 GB DDR5 RAM', '64 bit Windows 11 Operating System', '2 TB SSD', '45.72 cm (18 Inch) Display']",2 Year On-Site Warranty,IN_STOCK,True,POSITIVE,True,True,INR,Laptops,Laptop,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/computer/1/0/r/raider-a18-hx-a9wjg-gaming-laptop-msi-original-imahmza2p77pna7x.jpeg?q=75,https://www.flipkart.com/msi-raider-a18-hx-amd-ryzen-9-16-core-9955hx3d-64-gb-2-tb-ssd-windows-11-home-24-gb-graphics-nvidia-geforce-rtx-5090-120-hz-260-w-a9wjg-283in-gaming-laptop/p/itm05065a78d80dd?pid=COMHMZBPBHKKCJMP&lid=LSTCOMHMZBPBHKKCJMPW80UCJ&marketplace=FLIPKART&q=gaming+laptops&store=4rr%2Ftz1,2026-06-11T08:57:02.647Z
COMH8EPFG25GDHDC,itmd1b02da743465,LSTCOMH8EPFG25GDHDCJE052J,DELL G15 Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) 5530 Gaming Laptop,DELL,Laptop,76990,₹76990,93021,₹93021,17,16031,17% off,4.2,869.0,68.0,"{'1': 85, '2': 26, '3': 51, '4': 186, '5': 521}","{'subtitle': '15.6 Inch, Dark Shadow Gray With Black Thermal Shelf, 2.65 Kg, With MS Office', 'category': 'Laptop', 'analytics_category': 'Laptops', 'analytics_sub_category': 'Laptop'}","['Intel Core i5 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Alienware Command Center,Dell Support Assist)']",1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support,IN_STOCK,True,POSITIVE,True,True,INR,Laptops,Laptop,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/computer/y/z/v/-original-imahg5fttxt3pgcb.jpeg?q=75,https://www.flipkart.com/dell-g15-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-120-hz-5530-gaming-laptop/p/itmd1b02da743465?pid=COMH8EPFG25GDHDC&lid=LSTCOMH8EPFG25GDHDCJE052J&marketplace=FLIPKART&q=gaming+laptops&store=4rr%2Ftz1,2026-06-11T08:57:02.647Z
