id,item_id,listing_id,title,brand,category,price,price_text,original_price,original_price_text,discount_percent,discount_amount,discount_text,rating,rating_count,review_count,rating_breakdown,specifications,key_specs,warranty_summary,availability_status,is_available,buyability_intent,is_flipkart_advantage,swatch_available,currency,analytics_category,analytics_sub_category,market_place,image_url,url,fetched_at
SAYH7ZCZPZ7GKGAK,itm1c6e886fae004,LSTSAYH7ZCZPZ7GKGAKTYYMSJ,IZI ONE LITE Action Camera One Lite 5K Action Camera - 4K 60FPS 50MP Ultra HD Smallest Action Camera Sports and Action Camera,IZI,SportsAndAction,6849.0,₹6849,10999.0,₹10999,37.0,4150.0,37% off,3.8,372.0,53.0,"{'1': 57, '2': 22, '3': 36, '4': 77, '5': 180}","{'subtitle': 'Grey, 50 MP', 'category': 'SportsAndAction', 'analytics_category': 'Camera', 'analytics_sub_category': 'Camera'}",,,IN_STOCK,True,POSITIVE,False,True,INR,Camera,Camera,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/sports-action-camera/l/9/t/one-lite-5k-action-camera-4k-60fps-50mp-ultra-hd-smallest-action-original-imahffr8jfmqtznw.jpeg?q=75,https://www.flipkart.com/izi-one-lite-action-camera-5k-4k-60fps-50mp-ultra-hd-smallest-sports/p/itm1c6e886fae004?pid=SAYH7ZCZPZ7GKGAK&lid=LSTSAYH7ZCZPZ7GKGAKTYYMSJ&marketplace=FLIPKART&q=cameras&store=jek,2026-06-16T07:18:34.960Z
SAYH5Q2H3DHCZBW4,itm1afd0c94e56bd,LSTSAYH5Q2H3DHCZBW4DPOP7J,Cubonic Waterproof 6K WiFi Dual Display |25FPS| EIS 2.0 Anti-Shake | Chipset-Sensor|Touch Screen Sports and Action Camera,Cubonic,SportsAndAction,7998.0,₹7998,12999.0,₹12999,38.0,5001.0,38% off,3.6,55.0,7.0,"{'1': 11, '2': 4, '3': 6, '4': 11, '5': 23}","{'subtitle': 'Black, 48 MP', 'category': 'SportsAndAction', 'analytics_category': 'Camera', 'analytics_sub_category': 'Camera'}",,,IN_STOCK,True,POSITIVE,False,True,INR,Camera,Camera,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/sports-action-camera/7/d/h/6k-wifi-dual-display-25fps-eis-2-0-anti-shake-chipset-sensor-original-imahnwrgqbmmuvhf.jpeg?q=75,https://www.flipkart.com/cubonic-waterproof-6k-wifi-dual-display-25fps-eis-2-0-anti-shake-chipset-sensor-touch-screen-sports-action-camera/p/itm1afd0c94e56bd?pid=SAYH5Q2H3DHCZBW4&lid=LSTSAYH5Q2H3DHCZBW4DPOP7J&marketplace=FLIPKART&q=cameras&store=jek,2026-06-16T07:18:34.961Z
DLLHBG2MC6C4GSZS,itmcf209cfd1dab3,LSTDLLHBG2MC6C4GSZSGV8HKG,Canon EOS R50 V Mirrorless Camera Body withRF-S14-30mm F4-6.3IS STMPZ Lens,Canon,MirrorLess,68990.0,₹68990,79995.0,₹79995,13.0,11005.0,13% off,4.7,56.0,7.0,"{'1': 1, '2': 1, '3': 0, '4': 12, '5': 42}","{'subtitle': 'Black', 'category': 'MirrorLess', 'analytics_category': 'Camera', 'analytics_sub_category': 'Camera'}",,,IN_STOCK,True,POSITIVE,True,True,INR,Camera,Camera,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/dslr-camera/j/u/p/-original-imahbymfhgutf4dn.jpeg?q=75,https://www.flipkart.com/canon-eos-r50-v-mirrorless-camera-body-withrf-s14-30mm-f4-6-3is-stmpz-lens/p/itmcf209cfd1dab3?pid=DLLHBG2MC6C4GSZS&lid=LSTDLLHBG2MC6C4GSZSGV8HKG&marketplace=FLIPKART&q=cameras&store=jek,2026-06-16T07:18:34.961Z
SAYHGS46EFSJNYCE,itm7c5ac388dab0d,LSTSAYHGS46EFSJNYCEG7BHCV,NanoCam MINI MAGNET WIFI CAMERA 1080 P WITH WALL MOUNT STAND Sports and Action Camera,NanoCam,SportsAndAction,750.0,₹750,2999.0,₹2999,74.0,2249.0,74% off,3.3,4.0,,"{'1': 1, '2': 0, '3': 1, '4': 1, '5': 1}","{'subtitle': 'Black, 4 MP', 'category': 'SportsAndAction', 'analytics_category': 'Camera', 'analytics_sub_category': 'Camera'}",,,IN_STOCK,True,POSITIVE,False,True,INR,Camera,Camera,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/home-security-camera/r/k/y/1-spy011-indoor-outdoor-security-camera-prizor-original-imahg8ydtewp6vf2.jpeg?q=75,https://www.flipkart.com/nanocam-mini-magnet-wifi-camera-1080-p-wall-mount-stand-sports-action/p/itm7c5ac388dab0d?pid=SAYHGS46EFSJNYCE&lid=LSTSAYHGS46EFSJNYCEG7BHCV&marketplace=FLIPKART&q=cameras&store=jek,2026-06-16T07:18:34.961Z
SAYHH7M22K984KRN,itm34ec9463b2ef0,LSTSAYHH7M22K984KRNB3MIA2,"SScrematic 2.0 Kids Digital Camera with 2.0"" Color Display | Video Recording, USB Charging Sports and Action Camera",SScrematic,SportsAndAction,469.0,₹469,1499.0,₹1499,68.0,1030.0,68% off,3.6,197.0,11.0,"{'1': 38, '2': 17, '3': 20, '4': 24, '5': 98}","{'subtitle': 'Blue, 12 MP', 'category': 'SportsAndAction', 'analytics_category': 'Camera', 'analytics_sub_category': 'Camera'}",,,IN_STOCK,True,POSITIVE,False,True,INR,Camera,Camera,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/sports-action-camera/8/l/c/kids-digital-camera-with-2-0-color-display-video-recording-usb-original-imahhhfvdnzzgzbf.jpeg?q=75,https://www.flipkart.com/sscrematic-2-0-kids-digital-camera-2-0-color-display-video-recording-usb-charging-sports-action/p/itm34ec9463b2ef0?pid=SAYHH7M22K984KRN&lid=LSTSAYHH7M22K984KRNB3MIA2&marketplace=FLIPKART&q=cameras&store=jek,2026-06-16T07:18:34.961Z
SAYHBDH9EK8GHZ4N,itmfd1867a08b654,LSTSAYHBDH9EK8GHZ4NGU5RKU,"IZI One+ Action Camera ONE+ 5K Action Camera, 48MP, 6-Axis Gyro, Waterproof, WiFi, Dual Touch Screen Sports and Action Camera",IZI,SportsAndAction,8999.0,₹8999,16999.0,₹16999,47.0,8000.0,47% off,3.8,149.0,17.0,"{'1': 28, '2': 9, '3': 7, '4': 33, '5': 72}","{'subtitle': 'Black, 48 MP', 'category': 'SportsAndAction', 'analytics_category': 'Camera', 'analytics_sub_category': 'Camera'}",,,IN_STOCK,True,POSITIVE,False,True,INR,Camera,Camera,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/sports-action-camera/m/a/k/one-5k-action-camera-48mp-6-axis-gyro-waterproof-wifi-dual-touch-original-imahffr7hu2tjjce.jpeg?q=75,https://www.flipkart.com/izi-one-action-camera-5k-camera-48mp-6-axis-gyro-waterproof-wifi-dual-touch-screen-sports/p/itmfd1867a08b654?pid=SAYHBDH9EK8GHZ4N&lid=LSTSAYHBDH9EK8GHZ4NGU5RKU&marketplace=FLIPKART&q=cameras&store=jek,2026-06-16T07:18:34.961Z
SAYHEHYWCYGM6AZH,itmf5e7e67215b80,LSTSAYHEHYWCYGM6AZHQKL85T,"Vinni 2025 Kids Digital Camera, 6+ Years, Photo & Video Recorder, Full HD 1080P, Portable Sports and Action Camera",Vinni,SportsAndAction,423.0,₹423,2369.0,₹2369,82.0,1946.0,82% off,3.8,51.0,8.0,"{'1': 9, '2': 2, '3': 5, '4': 9, '5': 26}","{'subtitle': 'Multicolor, 16 MP', 'category': 'SportsAndAction', 'analytics_category': 'Camera', 'analytics_sub_category': 'Camera'}",,,IN_STOCK,True,POSITIVE,False,True,INR,Camera,Camera,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/role-play-toy/q/b/v/smart-kids-selfie-camera-birthday-gifts-for-hd-digital-video-original-imahfk6yckubqnz2.jpeg?q=75,https://www.flipkart.com/vinni-2025-kids-digital-camera-6-years-photo-video-recorder-full-hd-1080p-portable-sports-action-camera/p/itmf5e7e67215b80?pid=SAYHEHYWCYGM6AZH&lid=LSTSAYHEHYWCYGM6AZHQKL85T&marketplace=FLIPKART&q=cameras&store=jek,2026-06-16T07:18:34.961Z
SAYHGUGXV5RFPNBQ,itm2c598efe341ac,LSTSAYHGUGXV5RFPNBQS3XCDX,SScrematic Kid Camera Gift Taking Photos Recording Videos Sports and Action Camera Sports and Action Camera,SScrematic,SportsAndAction,469.0,₹469,1099.0,₹1099,57.0,630.0,57% off,3.6,205.0,10.0,"{'1': 41, '2': 13, '3': 27, '4': 35, '5': 89}","{'subtitle': 'Multicolor, 12 MP', 'category': 'SportsAndAction', 'analytics_category': 'Camera', 'analytics_sub_category': 'Camera'}",,,IN_STOCK,True,POSITIVE,False,True,INR,Camera,Camera,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/sports-action-camera/9/i/g/gift-taking-photos-recording-videos-sports-and-action-camera-kid-original-imahj8mytpzmjgf3.jpeg?q=75,https://www.flipkart.com/sscrematic-kid-camera-gift-taking-photos-recording-videos-sports-action/p/itm2c598efe341ac?pid=SAYHGUGXV5RFPNBQ&lid=LSTSAYHGUGXV5RFPNBQS3XCDX&marketplace=FLIPKART&q=cameras&store=jek,2026-06-16T07:18:34.961Z
SAYHFTZYJYCAZNM5,itm6e21f93a5bf31,LSTSAYHFTZYJYCAZNM5DYYRQP,Quanty Professional 4K bike camera Full HD Vlogging Camera and Helmet 4k Sports and Action Camera,Quanty,SportsAndAction,1638.0,₹1638,8999.0,₹8999,81.0,7361.0,81% off,3.6,32.0,3.0,"{'1': 10, '2': 0, '3': 2, '4': 2, '5': 18}","{'subtitle': 'Black, 16 MP', 'category': 'SportsAndAction', 'analytics_category': 'Camera', 'analytics_sub_category': 'Camera'}",,,IN_STOCK,True,POSITIVE,False,True,INR,Camera,Camera,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/sports-action-camera/j/j/u/gopro-action-camera-4k20mp-wifi-30m-waterproof-action-camera-original-imah94ang2ufr2sf.jpeg?q=75,https://www.flipkart.com/quanty-professional-4k-bike-camera-full-hd-vlogging-helmet-sports-action/p/itm6e21f93a5bf31?pid=SAYHFTZYJYCAZNM5&lid=LSTSAYHFTZYJYCAZNM5DYYRQP&marketplace=FLIPKART&q=cameras&store=jek,2026-06-16T07:18:34.961Z
DNEHE48ZGXFTHPWW,itmfcbd19fe8c1cf,LSTDNEHE48ZGXFTHPWWKUOYT1,RBR Quadcopter Drone-Headless-ModeL-Altitude-Hold--Hight-HoldFoldable-RC-Quadcopter Drone,RBR,Drone,1880.0,₹1880,4999.0,₹4999,62.0,3119.0,62% off,3.0,1084.0,30.0,"{'1': 377, '2': 113, '3': 101, '4': 72, '5': 421}","{'brand': 'RBR', 'category': 'Drone', 'analytics_category': 'Toy', 'analytics_sub_category': 'RemoteControlToy'}",,,IN_STOCK,True,POSITIVE,False,False,INR,Toy,RemoteControlToy,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/drone/k/7/3/60-30-1-quadcopter-drone-headless-model-altitude-hold-hight-original-imahhgv8ehyknq7z.jpeg?q=75,https://www.flipkart.com/rbr-quadcopter-drone-headless-model-altitude-hold-hight-holdfoldable-rc-quadcopter-drone/p/itmfcbd19fe8c1cf?pid=DNEHE48ZGXFTHPWW&lid=LSTDNEHE48ZGXFTHPWWKUOYT1&marketplace=FLIPKART&q=cameras&store=jek,2026-06-16T07:18:34.962Z
