id,item_id,listing_id,title,brand,category,price,price_text,original_price,original_price_text,discount_percent,discount_amount,discount_text,rating,rating_count,review_count,rating_breakdown,specifications,key_specs,warranty_summary,availability_status,is_available,buyability_intent,is_flipkart_advantage,swatch_available,currency,analytics_category,analytics_sub_category,market_place,image_url,url,fetched_at
PWBGVJFP9R39KAAM,itmb6c0559ccdab6,LSTPWBGVJFP9R39KAAMXWVKKO,boAt 20000 mAh 22.5 W Power Bank,boAt,PowerBank,1599,₹1599,4499,₹4499,64,2900,64% off,4.1,245320,15057,"{'1': 26260, '2': 9411, '3': 18998, '4': 53280, '5': 137371}","{'subtitle': 'Burgundy, Lithium Polymer, Fast Charging, Quick Charge 3.0, Power Delivery 3.0 for Mobile, Tablet', 'brand': 'boAt', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/m/q/z/-original-imahdthb25hjt8a2.jpeg?q=75,https://www.flipkart.com/boat-20000-mah-22-5-w-power-bank/p/itmb6c0559ccdab6?pid=PWBGVJFP9R39KAAM&lid=LSTPWBGVJFP9R39KAAMXWVKKO&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-11T08:58:02.998Z
PWBGFJGA6KN2CUBJ,itmcf405aedc6f51,LSTPWBGFJGA6KN2CUBJ1XBH0O,Callmate 10000 mAh 15 W Power Bank,Callmate,PowerBank,499,₹499,1999,₹1999,75,1500,75% off,3.6,12390,620,"{'1': 2647, '2': 1056, '3': 1293, '4': 1546, '5': 5848}","{'subtitle': 'White, Lithium Polymer, Fast Charging for Mobile', 'brand': 'Callmate', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,False,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/kmp7ngw0/power-bank/x/t/b/power-bank-10000-mah-with-dual-usb-with-dual-torch-t80-callmate-original-imagfjgatcsrhbzw.jpeg?q=75,https://www.flipkart.com/callmate-10000-mah-15-w-power-bank/p/itmcf405aedc6f51?pid=PWBGFJGA6KN2CUBJ&lid=LSTPWBGFJGA6KN2CUBJ1XBH0O&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-11T08:58:02.998Z
PWBH7E7RQH8G4HRK,itm574402f07e1f4,LSTPWBH7E7RQH8G4HRK48ORWN,Kratos 10000 mAh 22.5 W Slim Pocket Size Power Bank,Kratos,PowerBank,579,₹579,1999,₹1999,71,1420,71% off,4.0,2840,301,"{'1': 317, '2': 141, '3': 271, '4': 601, '5': 1510}","{'subtitle': 'Black, Lithium Polymer, Power Delivery 3.0, Fast Charging for Mobile, Earbuds, Speaker, Trimmer, Tablet', 'brand': 'Kratos', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,False,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/z/r/d/10000mah-power-bank-22-5w-fast-charge-triple-output-led-original-imahgk3hrg38mb99.jpeg?q=75,https://www.flipkart.com/kratos-10000-mah-22-5-w-slim-pocket-size-power-bank/p/itm574402f07e1f4?pid=PWBH7E7RQH8G4HRK&lid=LSTPWBH7E7RQH8G4HRK48ORWN&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-11T08:58:02.998Z
PWBH6YHRAGHDN4PA,itm20fd7a23cbbe6,LSTPWBH6YHRAGHDN4PAOQQ5L1,Kratos 10000 mAh 12.5 W Compact Pocket Size Power Bank,Kratos,PowerBank,549,₹549,2999,₹2999,81,2450,81% off,3.9,3222,298,"{'1': 445, '2': 218, '3': 337, '4': 552, '5': 1670}","{'subtitle': 'Black, Lithium Polymer, Fast Charging for Mobile, Earbuds, Speaker, Trimmer, Tablet', 'brand': 'Kratos', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/m/r/i/10000mah-slim-power-bank-dual-usb-output-fast-charging-bis-original-imahg2g3rzxyephm.jpeg?q=75,https://www.flipkart.com/kratos-10000-mah-12-5-w-compact-pocket-size-power-bank/p/itm20fd7a23cbbe6?pid=PWBH6YHRAGHDN4PA&lid=LSTPWBH6YHRAGHDN4PAOQQ5L1&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-11T08:58:02.998Z
PWBGVJFPSNYFD72B,itmb6c0559ccdab6,LSTPWBGVJFPSNYFD72BFPULOZ,boAt 20000 mAh 22.5 W Power Bank,boAt,PowerBank,1599,₹1599,4499,₹4499,64,2900,64% off,4.1,245320,15057,"{'1': 26260, '2': 9411, '3': 18998, '4': 53280, '5': 137371}","{'subtitle': 'Martian Red, Lithium Polymer, Fast Charging, Quick Charge 3.0, Power Delivery 3.0 for Mobile, Tablet', 'brand': 'boAt', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/c/h/9/-original-imahdthbvgdtjzuy.jpeg?q=75,https://www.flipkart.com/boat-20000-mah-22-5-w-power-bank/p/itmb6c0559ccdab6?pid=PWBGVJFPSNYFD72B&lid=LSTPWBGVJFPSNYFD72BFPULOZ&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-11T08:58:02.998Z
PWBGRZHGTEWXSQJP,itm24fe22118a120,LSTPWBGRZHGTEWXSQJPKFDS3S,Callmate 40000 mAh 23 W Power Bank,Callmate,PowerBank,2499,₹2499,4999,₹4999,50,2500,50% off,3.9,1386,103,"{'1': 194, '2': 80, '3': 132, '4': 211, '5': 769}","{'subtitle': 'Yellow, Lithium Polymer, Fast Charging for Mobile', 'brand': 'Callmate', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,False,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/q/i/o/ultrafuse-max-power-bank-40000-mah-with-4-usb-ports-with-3-input-original-imahyq87jzvmux3b.jpeg?q=75,https://www.flipkart.com/callmate-40000-mah-23-w-power-bank/p/itm24fe22118a120?pid=PWBGRZHGTEWXSQJP&lid=LSTPWBGRZHGTEWXSQJPKFDS3S&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-11T08:58:02.998Z
PWBH7HHYWN7Z6GYU,itmba2ccdd3947c2,LSTPWBH7HHYWN7Z6GYUGXWFVV,ZEBRONICS 50000 mAh 22.5 W Slim Power Bank,ZEBRONICS,PowerBank,3498,₹3498,5999,₹5999,41,2501,41% off,4.1,317,43,"{'1': 34, '2': 14, '3': 24, '4': 61, '5': 184}","{'subtitle': 'Black, Lithium Polymer, Fast Charging, Quick Charge 3.0 for Mobile', 'brand': 'ZEBRONICS', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/z/8/2/50r1-pb-6-50000-50r1-pb-6-zebronics-original-imahmshfxx4fhkxh.jpeg?q=75,https://www.flipkart.com/zebronics-50000-mah-22-5-w-slim-power-bank/p/itmba2ccdd3947c2?pid=PWBH7HHYWN7Z6GYU&lid=LSTPWBH7HHYWN7Z6GYUGXWFVV&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-11T08:58:02.998Z
PWBHGGZCSUFJCBKY,itm0de7413486db5,LSTPWBHGGZCSUFJCBKYGEHRYY,Portronics 10000 mAh 22.5 W Compact Power Bank,Portronics,PowerBank,849,₹849,1999,₹1999,57,1150,57% off,4.3,2201,186,"{'1': 138, '2': 63, '3': 178, '4': 540, '5': 1282}","{'subtitle': 'Blue, Lithium, Fast Charging for Mobile', 'brand': 'Portronics', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/9/7/9/luxcell-uno-10k-10000mah-22-5w-fast-charging-power-bank-original-imahggz6pk9age3h.jpeg?q=75,https://www.flipkart.com/portronics-10000-mah-22-5-w-compact-power-bank/p/itm0de7413486db5?pid=PWBHGGZCSUFJCBKY&lid=LSTPWBHGGZCSUFJCBKYGEHRYY&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-11T08:58:02.998Z
PWBH3Q7ZTBZUDQS2,itmd5378461ed0fe,LSTPWBH3Q7ZTBZUDQS27POAHH,Iqoniqe 30000 mAh 22.5 W Compact Pocket Size Power Bank,Iqoniqe,PowerBank,996,₹996,4999,₹4999,80,4003,80% off,3.9,434,16,"{'1': 63, '2': 31, '3': 48, '4': 53, '5': 239}","{'subtitle': 'White, Lithium-ion, Fast Charging for Mobile, Earbuds, Smartwatch, Speaker', 'brand': 'Iqoniqe', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,True,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/a/l/i/exotic-power-bank-max-pro-30000-k8-iqoniqe-original-imahm5gcmewfwnj5.jpeg?q=75,https://www.flipkart.com/iqoniqe-30000-mah-22-5-w-compact-pocket-size-power-bank/p/itmd5378461ed0fe?pid=PWBH3Q7ZTBZUDQS2&lid=LSTPWBH3Q7ZTBZUDQS27POAHH&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-11T08:58:02.999Z
PWBGXQ9UBCV5JQHG,itm30ec47611ed18,LSTPWBGXQ9UBCV5JQHG1UPTMS,Portronics 10000 mAh 22.5 W Power Bank,Portronics,PowerBank,1099,₹1099,2499,₹2499,56,1400,56% off,3.7,1454,63,"{'1': 296, '2': 72, '3': 109, '4': 264, '5': 713}","{'subtitle': 'Green, Lithium Polymer, Fast Charging for Mobile', 'brand': 'Portronics', 'category': 'PowerBank', 'analytics_category': 'PowerBank', 'analytics_sub_category': 'PowerBank'}",,,IN_STOCK,True,POSITIVE,False,False,INR,PowerBank,PowerBank,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/power-bank/y/u/q/luxcell-mini-10k-10000-por-2176-portronics-original-imahyzgsdkyuyjfd.jpeg?q=75,https://www.flipkart.com/portronics-10000-mah-22-5-w-power-bank/p/itm30ec47611ed18?pid=PWBGXQ9UBCV5JQHG&lid=LSTPWBGXQ9UBCV5JQHG1UPTMS&marketplace=FLIPKART&q=power+banks&store=tyy%2F4mr%2Ffu6,2026-06-11T08:58:02.999Z
