id,item_id,listing_id,title,brand,category,price,price_text,original_price,original_price_text,discount_percent,discount_amount,discount_text,rating,rating_count,review_count,rating_breakdown,specifications,key_specs,warranty_summary,availability_status,is_available,buyability_intent,is_flipkart_advantage,swatch_available,currency,analytics_category,analytics_sub_category,market_place,image_url,url,fetched_at
MOBHNS6YYSAJPVHZ,itm71c3ae6df2a26,LSTMOBHNS6YYSAJPVHZHEOKCG,"HMD VIBE2 5G (Nordic Blue, 128 GB)",HMD,Handset,16999,₹16999,24999.0,₹24999,32,8000.0,32% off,,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}","{'subtitle': '6 GB RAM', 'brand': 'HMD', 'category': 'Handset', 'analytics_category': 'Mobile', 'analytics_sub_category': 'Handset'}","['6 GB RAM | 128 GB ROM', '17.02 cm (6.7 inch) HD+ Display', '50MP Rear Camera | 8MP Front Camera', '6000 mAh Li-Poly Battery']",1-year manufacturer warranty,IN_STOCK,True,POSITIVE,True,True,INR,Mobile,Handset,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/mobile/t/r/l/-original-imahns8hdfgsndrt.jpeg?q=75,https://www.flipkart.com/hmd-vibe2-5g-nordic-blue-128-gb/p/itm71c3ae6df2a26?pid=MOBHNS6YYSAJPVHZ&lid=LSTMOBHNS6YYSAJPVHZHEOKCG&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io,2026-06-16T07:17:06.292Z
MOBHMYR3EJZ8J2ES,itmb42ae388c1ef6,LSTMOBHMYR3EJZ8J2ESJIJD96,"realme P4R 5G (Silver Glare, 128 GB)",realme,Handset,18999,₹18999,25999.0,₹25999,26,7000.0,26% off,,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}","{'subtitle': '4 GB RAM', 'brand': 'realme', 'category': 'Handset', 'analytics_category': 'Mobile', 'analytics_sub_category': 'Handset'}","['4 GB RAM | 128 GB ROM', '17.27 cm (6.8 inch) HD+ Display', '50MP Rear Camera | 8MP Front Camera', '8000 mAh Lithium-ion polymer Battery', 'Dimensity 6300 Processor']",1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,COMING_SOON,,POSITIVE,True,True,INR,Mobile,Handset,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/mobile/p/4/0/-original-imahz7vnwjqmj7av.jpeg?q=75,https://www.flipkart.com/realme-p4r-5g-silver-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3EJZ8J2ES&lid=LSTMOBHMYR3EJZ8J2ESJIJD96&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io,2026-06-16T07:17:06.292Z
MOBHHVFYGN57RYAH,itmf752f4981d932,LSTMOBHHVFYGN57RYAHB2DF12,"MOTOROLA g37 power (PANTONE Nautical Blue, 128 GB)",MOTOROLA,Handset,15999,₹15999,30499.0,₹30499,47,14500.0,47% off,4.1,321.0,25.0,"{'1': 38, '2': 13, '3': 22, '4': 68, '5': 180}","{'subtitle': '4 GB RAM', 'category': 'Handset', 'analytics_category': 'Mobile', 'analytics_sub_category': 'Handset'}","['4 GB RAM | 128 GB ROM | Expandable Upto 1 TB', '16.92 cm (6.66 inch) HD+ Display', '50MP Rear Camera | 8MP Front Camera', '7000 mAh Battery', 'Dimensity 6400 Processor']",1 Year on Handset and 6 Months on Accessories,IN_STOCK,True,POSITIVE,True,True,INR,Mobile,Handset,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/mobile/w/g/r/-original-imahng2y4zgbb6ej.jpeg?q=75,https://www.flipkart.com/motorola-g37-power-pantone-nautical-blue-128-gb/p/itmf752f4981d932?pid=MOBHHVFYGN57RYAH&lid=LSTMOBHHVFYGN57RYAHB2DF12&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io,2026-06-16T07:17:06.292Z
MOBH9UYFYVNKR3HR,itmcafa42dadc15c,LSTMOBH9UYFYVNKR3HRIZOSGJ,"Samsung M06 5G (Sage Green, 128 GB)",Samsung,Handset,12773,₹12773,15499.0,₹15499,17,2726.0,17% off,4.1,2707.0,171.0,"{'1': 264, '2': 102, '3': 252, '4': 667, '5': 1422}","{'subtitle': '4 GB RAM', 'brand': 'Samsung', 'category': 'Handset', 'analytics_category': 'Mobile', 'analytics_sub_category': 'Handset'}","['4 GB RAM | 128 GB ROM', '17.02 cm (6.7 inch) Display', '50MP Rear Camera', '5000 mAh Battery']",1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,IN_STOCK,True,POSITIVE,True,True,INR,Mobile,Handset,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/mobile/n/t/g/-original-imaha58mcdsfygaq.jpeg?q=75,https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYFYVNKR3HR&lid=LSTMOBH9UYFYVNKR3HRIZOSGJ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io,2026-06-16T07:17:06.292Z
MOBHKHPYQHGDVRTG,itmdc910ae2ff0c1,LSTMOBHKHPYQHGDVRTGHKLHJJ,"Ai+ Pulse 2 (Purple, 64 GB)",Ai+,Handset,10499,₹10499,10999.0,₹10999,4,500.0,4% off,4.4,3622.0,183.0,"{'1': 206, '2': 107, '3': 277, '4': 638, '5': 2394}","{'subtitle': '4 GB RAM', 'brand': 'Ai+', 'category': 'Handset', 'analytics_category': 'Mobile', 'analytics_sub_category': 'Handset'}","['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '17.13 cm (6.745 inch) HD+ Display', '50MP Rear Camera | 8MP Front Camera', '6000 mAh Battery', 'T7250 Processor']",1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,IN_STOCK,True,POSITIVE,True,True,INR,Mobile,Handset,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/mobile/7/g/a/-original-imahh27g4e28qac6.jpeg?q=75,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io,2026-06-16T07:17:06.292Z
MOBHN973FFYHGUGG,itm29390fa68401d,LSTMOBHN973FFYHGUGG27JKDQ,"MOTOROLA g06 power (Pantone tapestry, 64 GB)",MOTOROLA,Handset,12999,₹12999,19999.0,₹19999,35,7000.0,35% off,4.2,18538.0,1085.0,"{'1': 1328, '2': 589, '3': 1543, '4': 4243, '5': 10835}","{'subtitle': '4 GB RAM', 'category': 'Handset', 'analytics_category': 'Mobile', 'analytics_sub_category': 'Handset'}","['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '17.48 cm (6.88 inch) HD+ Display', '50MP Rear Camera | 8MP Front Camera', '7000 mAh Battery', 'Helio G81 Processor']",1 Year Warranty on Handset and 6 Months Warranty on Accessories,IN_STOCK,True,POSITIVE,False,True,INR,Mobile,Handset,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/mobile/q/n/a/-original-imahnfuypbu3zse3.jpeg?q=75,https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itm29390fa68401d?pid=MOBHN973FFYHGUGG&lid=LSTMOBHN973FFYHGUGG27JKDQ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io,2026-06-16T07:17:06.292Z
MOBHMGG5PYZRFMKU,itm6b8cdd362c306,LSTMOBHMGG5PYZRFMKUCJZJZ4,"POCO C85x (Sunset Gold, 64 GB)",POCO,Handset,12499,₹12499,20999.0,₹20999,40,8500.0,40% off,4.1,2261.0,118.0,"{'1': 219, '2': 106, '3': 172, '4': 398, '5': 1366}","{'subtitle': '4 GB RAM', 'brand': 'POCO', 'category': 'Handset', 'analytics_category': 'Mobile', 'analytics_sub_category': 'Handset'}","['4 GB RAM | 64 GB ROM | Expandable Upto 2 TB', '17.53 cm (6.9 inch) HD+ Display', '32MP Rear Camera', '6300 mAh Lithium-Ion Polymer Battery', 'T8300 Processor']",1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,IN_STOCK,True,POSITIVE,True,True,INR,Mobile,Handset,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/mobile/a/g/l/-original-imahmqga4sxzfnzn.jpeg?q=75,https://www.flipkart.com/poco-c85x-sunset-gold-64-gb/p/itm6b8cdd362c306?pid=MOBHMGG5PYZRFMKU&lid=LSTMOBHMGG5PYZRFMKUCJZJZ4&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io,2026-06-16T07:17:06.292Z
MOBHN973VRPBQTKY,itm1010d22c11412,LSTMOBHN973VRPBQTKYGYH2X6,"MOTOROLA g06 power (Pantone Laurel Oak, 64 GB)",MOTOROLA,Handset,12999,₹12999,19999.0,₹19999,35,7000.0,35% off,4.2,18538.0,1085.0,"{'1': 1328, '2': 589, '3': 1543, '4': 4243, '5': 10835}","{'subtitle': '4 GB RAM', 'category': 'Handset', 'analytics_category': 'Mobile', 'analytics_sub_category': 'Handset'}","['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '17.48 cm (6.88 inch) HD+ Display', '50MP Rear Camera | 8MP Front Camera', '7000 mAh Battery', 'Helio G81 Processor']",1 Year Warranty on Handset and 6 Months Warranty on Accessories,IN_STOCK,True,POSITIVE,True,True,INR,Mobile,Handset,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/mobile/i/v/5/-original-imahnfuyg5jccfv8.jpeg?q=75,https://www.flipkart.com/motorola-g06-power-pantone-laurel-oak-64-gb/p/itm1010d22c11412?pid=MOBHN973VRPBQTKY&lid=LSTMOBHN973VRPBQTKYGYH2X6&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io,2026-06-16T07:17:06.292Z
MOBHHWB6YAKNZGPB,itm5d235b295291f,LSTMOBHHWB6YAKNZGPBGLLTUW,"MOTOROLA g37 (PANTONE Nautical Blue, 64 GB)",MOTOROLA,Handset,14999,₹14999,24999.0,₹24999,40,10000.0,40% off,4.3,338.0,26.0,"{'1': 27, '2': 7, '3': 12, '4': 71, '5': 221}","{'subtitle': '4 GB RAM', 'category': 'Handset', 'analytics_category': 'Mobile', 'analytics_sub_category': 'Handset'}","['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '16.92 cm (6.66 inch) HD+ Display', '50MP Rear Camera | 8MP Front Camera', '5200 mAh Battery', 'Dimensity 6400 Processor']",1 Year on Handset and 6 Months on Accessories,IN_STOCK,True,POSITIVE,True,True,INR,Mobile,Handset,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/mobile/0/n/0/-original-imahnftfrdzqnhgz.jpeg?q=75,https://www.flipkart.com/motorola-g37-pantone-nautical-blue-64-gb/p/itm5d235b295291f?pid=MOBHHWB6YAKNZGPB&lid=LSTMOBHHWB6YAKNZGPBGLLTUW&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io,2026-06-16T07:17:06.293Z
MOBHN7A8H9WAG4PD,itm575b1540859e4,LSTMOBHN7A8H9WAG4PD4J7IQE,"realme P4x 5G (Matte Silver, 128 GB)",realme,Handset,21499,₹21499,38999.0,₹38999,44,17500.0,44% off,4.3,11911.0,883.0,"{'1': 621, '2': 244, '3': 779, '4': 2988, '5': 7279}","{'subtitle': '6 GB RAM', 'brand': 'realme', 'category': 'Handset', 'analytics_category': 'Mobile', 'analytics_sub_category': 'Handset'}","['6 GB RAM | 128 GB ROM', '17.07 cm (6.72 inch) Full HD+ Display', '50MP + 2MP | 8MP Front Camera', '7000 mAh Battery', 'Dimensity 7400 Ultra Processor']",1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,IN_STOCK,True,POSITIVE,True,True,INR,Mobile,Handset,FLIPKART,https://rukmini1.flixcart.com/image/832/832/xif0q/mobile/v/j/r/-original-imahn8fkgzx8q2cv.jpeg?q=75,https://www.flipkart.com/realme-p4x-5g-matte-silver-128-gb/p/itm575b1540859e4?pid=MOBHN7A8H9WAG4PD&lid=LSTMOBHN7A8H9WAG4PD4J7IQE&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io,2026-06-16T07:17:06.293Z
